image,pixel_agreement,miou_proxy
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_344_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_344_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_346_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_346_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_358_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_358_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_358_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_358_0_with_bg_2.png,0.9418,0.3139
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_361_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_361_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_363_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_363_0_with_bg_0.png,0.9998,0.3333
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_363_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_363_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_367_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_367_0_with_bg_2.png,0.9216,0.1843
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_367_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_367_0_with_bg_5.png,0.8234,0.2745
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_369_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_369_0_with_bg_2.png,0.9183,0.3061
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_369_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_369_0_with_bg_5.png,0.8194,0.4146
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_373_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_373_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_373_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_373_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_375_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_375_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_375_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_375_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_377_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_377_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_377_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_377_0_with_bg_4.png,0.9964,0.3321
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_379_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_379_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_381_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_381_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_381_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_381_0_with_bg_4.png,1.0000,0.5000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_383_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_383_0_with_bg_2.png,0.9220,0.4933
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_383_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_383_0_with_bg_5.png,0.9990,0.4995
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0_with_bg_4.png,0.8766,0.5137
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_385_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0_with_bg_4.png,0.8715,0.4706
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_387_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_1.png,0.9998,0.4999
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_2.png,0.9959,0.4979
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_97_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_2.png,0.0745,0.0373
MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0/MUN6F7QKTJS66AABAAAAADY8_level_MeshWithData_99_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000922_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_0.png,0.9777,0.4888
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000924_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000926_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000926_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000928_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000928_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000930_0_with_bg_2.png,0.9997,0.4998
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000932_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0_with_bg_0.png,0.4379,0.2199
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000934_0_with_bg_2.png,0.9801,0.4900
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0_with_bg_0.png,0.9997,0.4999
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000936_0_with_bg_1.png,0.9801,0.3267
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0_with_bg_0.png,0.9999,0.5000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000938_0_with_bg_2.png,0.9997,0.4999
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_2.png,0.9803,0.3152
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_4.png,0.9999,0.4999
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000942_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400000944_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010868_0_with_bg_5.png,0.9971,0.4986
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010870_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010872_0_with_bg_5.png,0.9984,0.4992
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_1.png,0.9103,0.4551
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_2.png,0.9127,0.3787
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010874_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_1.png,0.9996,0.4998
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010876_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_1.png,0.9709,0.5396
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010878_0_with_bg_4.png,1.0000,0.5000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010880_0_with_bg_5.png,0.5767,0.3519
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400010882_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037636_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037640_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037640_0_with_bg_2.png,0.5317,0.2658
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0_with_bg_1.png,0.9796,0.4898
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_2400037644_0_with_bg_3.png,0.9229,0.5463
MUN6F7QKTJS66AABAAAAADY8_molding_mesh_md_0_0_1000010856__BB__0__DD__1_0/MUN6F7QKTJS66AABAAAAADY8_molding_mesh_md_0_0_1000010856__BB__0__DD__1_0_with_bg_4.png,0.8459,0.4230
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_285_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_285_l_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_343_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_343_r_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3589_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3589_l_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3847_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_3847_r_0_with_bg_1.png,0.9996,0.4998
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_593_r_0_with_bg_5.png,0.9863,0.7012
MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_647_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_KE_CAN_TING_453_fid_w_647_r_0_with_bg_1.png,0.9630,0.4815
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0_with_bg_1.png,0.9978,0.4989
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_2400060173_fid_w_2400058794_er_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_0.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_r_3465_c_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3395_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3395_l_0_with_bg_2.png,0.9972,0.3324
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3397_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3397_r_0_with_bg_2.png,0.9998,0.4999
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3443_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_3443_r_0_with_bg_2.png,0.9772,0.3813
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_501_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3465_fid_w_501_l_0_with_bg_2.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_r_3611_c_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_r_0_with_bg_1.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0_with_bg_1.png,0.9826,0.4913
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_139_sr_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3497_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3497_r_0_with_bg_1.png,0.9977,0.4988
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3543_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3543_r_0_with_bg_1.png,0.9996,0.4998
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3589_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3611_fid_w_3589_r_0_with_bg_1.png,1.0000,0.5000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0_with_bg_2.png,0.9999,0.5000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_r_3703_c_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_155_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_155_r_0_with_bg_0.png,0.9902,0.9353
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3629_r_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3629_r_0_with_bg_0.png,0.9807,0.8873
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3631_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3631_l_0_with_bg_0.png,0.9673,0.7778
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3681_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3703_fid_w_3681_l_0_with_bg_0.png,0.9742,0.8425
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_1.png,0.9953,0.4976
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_3.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_4.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_r_3925_c_0_with_bg_5.png,1.0000,1.0000
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0_with_bg_1.png,0.9998,0.4999
MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0/MUN6F7QKTJS66AABAAAAADY8_room_mesh_ZI_DING_YI_3925_fid_w_3847_l_0_with_bg_4.png,1.0000,1.0000
